Response,color terms,color terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
1.0,BLUE,YELLOW,response_keyboard,5f9eb582ef8bdf4658ecefd1,552.7300000103423,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,YELLOW,RED,response_keyboard,5f9eb582ef8bdf4658ecefd1,310.23499999719206,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,GREEN,RED,response_keyboard,5f9eb582ef8bdf4658ecefd1,306.9400000094902,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,YELLOW,BLUE,response_keyboard,5f9eb582ef8bdf4658ecefd1,298.9699999889126,1_2_ Color Testing Phase_ITALIAN,2215606.0
5.0,GREEN,BLUE,response_keyboard,5f9eb582ef8bdf4658ecefd1,308.4450000023935,1_2_ Color Testing Phase_ITALIAN,2215606.0
6.0,PURPLE,RED,response_keyboard,5f9eb582ef8bdf4658ecefd1,307.06500000087544,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,PURPLE,YELLOW,response_keyboard,5f9eb582ef8bdf4658ecefd1,717.3850000108358,1_2_ Color Testing Phase_ITALIAN,2215606.0
5.0,YELLOW,GREEN,response_keyboard,5f9eb582ef8bdf4658ecefd1,305.68000000494067,1_2_ Color Testing Phase_ITALIAN,2215606.0
6.0,BLUE,PURPLE,response_keyboard,5f9eb582ef8bdf4658ecefd1,300.8350000018254,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,BLUE,ORANGE,response_keyboard,5f9eb582ef8bdf4658ecefd1,249.50999999418855,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,RED,BLUE,response_keyboard,5f9eb582ef8bdf4658ecefd1,301.68499999854254,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,ORANGE,BLUE,response_keyboard,5f9eb582ef8bdf4658ecefd1,318.60499999311287,1_2_ Color Testing Phase_ITALIAN,2215606.0
7.0,ORANGE,YELLOW,response_keyboard_single,5f9eb582ef8bdf4658ecefd1,325.46500000171363,1_2_ Color Testing Phase_ITALIAN,2215606.0
7.0,ORANGE,RED,response_keyboard_single,5f9eb582ef8bdf4658ecefd1,343.3349999977509,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,PURPLE,ORANGE,response_keyboard,5f9eb582ef8bdf4658ecefd1,364.21999998856336,1_2_ Color Testing Phase_ITALIAN,2215606.0
6.0,GREEN,YELLOW,response_keyboard,5f9eb582ef8bdf4658ecefd1,1672.6500000077067,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,GREEN,ORANGE,response_keyboard,5f9eb582ef8bdf4658ecefd1,312.42000000202097,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,BLUE,RED,response_keyboard,5f9eb582ef8bdf4658ecefd1,325.27000000118284,1_2_ Color Testing Phase_ITALIAN,2215606.0
7.0,RED,ORANGE,response_keyboard_single,5f9eb582ef8bdf4658ecefd1,349.3949999974575,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,GREEN,PURPLE,response_keyboard,5f9eb582ef8bdf4658ecefd1,303.3500000019558,1_2_ Color Testing Phase_ITALIAN,2215606.0
7.0,PURPLE,BLUE,response_keyboard_single,5f9eb582ef8bdf4658ecefd1,340.714999998454,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,BLUE,GREEN,response_keyboard,5f9eb582ef8bdf4658ecefd1,391.5449999913108,1_2_ Color Testing Phase_ITALIAN,2215606.0
7.0,RED,PURPLE,response_keyboard_single,5f9eb582ef8bdf4658ecefd1,530.6050000071991,1_2_ Color Testing Phase_ITALIAN,2215606.0
1.0,ORANGE,GREEN,response_keyboard,5f9eb582ef8bdf4658ecefd1,501.5150000108406,1_2_ Color Testing Phase_ITALIAN,2215606.0
