Subject ID,Emotion,Color
4549347.0,STRESSED,"['rgb(243, 255, 74)']"
4549347.0,TIRED,"['rgb(242, 242, 242)']"
4549347.0,CURIOUS,"['rgb(255, 216, 43)']"
4549347.0,SLEEPY,"['rgb(234, 186, 255)']"
4549347.0,SERENE,"['rgb(116, 214, 162)']"
4549347.0,ALARMED,"['rgb(255, 0, 25)']"
4549347.0,GUILTY,"['rgb(218, 255, 214)']"
4549347.0,GENEROUS,"['rgb(255, 122, 242)']"
4549347.0,ASTONISHED,"['rgb(255, 221, 87)']"
4549347.0,SAD,"['rgb(204, 204, 204)']"
4549347.0,CALM,"['rgb(179, 237, 255)']"
4549347.0,INTERESTED,"['rgb(84, 209, 255)']"
4549347.0,SHY,"['rgb(217, 201, 255)']"
4549347.0,HAPPY,"['rgb(255, 153, 223)']"
4549347.0,EMPATHETIC,"['rgb(116, 232, 205)']"
4549311.0,EXCITED,"['rgb(255, 36, 171)']"
4549311.0,UNCERTAIN,"['rgb(222, 156, 135)']"
4549311.0,SATISFIED,"['rgb(76, 117, 173)']"
4549311.0,PITY,"['rgb(134, 133, 204)']"
4549311.0,ANGRY,"['rgb(219, 62, 0)']"
4549311.0,DEPRESSED,"['rgb(103, 82, 128)']"
4549311.0,DISGUSTED,"['rgb(130, 255, 155)']"
4549311.0,FRUSTRATED,"['rgb(255, 103, 61)']"
4549311.0,JEALOUS,"['rgb(173, 81, 158)']"
4549311.0,BORED,"['rgb(185, 181, 201)']"
4549311.0,AFRAID,"['rgb(186, 71, 0)']"
4549311.0,SURPRISED,"['rgb(234, 255, 0)']"
4549311.0,STRESSED,"['rgb(201, 40, 0)']"
4549311.0,TIRED,"['rgb(109, 168, 145)']"
4549311.0,CURIOUS,"['rgb(30, 168, 145)']"
4549311.0,SLEEPY,"['rgb(121, 148, 186)']"
4549311.0,SERENE,"['rgb(217, 238, 255)']"
4549311.0,ALARMED,"['rgb(255, 13, 0)']"
4549311.0,GUILTY,"['rgb(96, 191, 97)']"
4549311.0,GENEROUS,"['rgb(255, 158, 23)']"
4549311.0,ASTONISHED,"['rgb(255, 132, 0)']"
4549311.0,SAD,"['rgb(0, 31, 82)']"
4549311.0,CALM,"['rgb(184, 225, 255)']"
4549311.0,INTERESTED,"['rgb(34, 191, 13)']"
4549311.0,SHY,"['rgb(181, 235, 209)']"
4549311.0,HAPPY,"['rgb(255, 213, 0)']"
4549311.0,EMPATHETIC,"['rgb(189, 47, 83)']"
4549239.0,EXCITED,"['rgb(195, 0, 255)']"
4549239.0,UNCERTAIN,"['rgb(176, 223, 255)']"
4549239.0,SATISFIED,"['rgb(158, 223, 255)']"
4549239.0,PITY,"['rgb(253, 255, 148)']"
4549239.0,ANGRY,"['rgb(255, 0, 8)']"
4549239.0,DEPRESSED,"['rgb(126, 5, 255)']"
4549239.0,DISGUSTED,"['rgb(111, 255, 0)']"
4549239.0,FRUSTRATED,"['rgb(255, 21, 0)']"
4549239.0,JEALOUS,"['rgb(255, 82, 87)']"
4549239.0,BORED,"['rgb(117, 214, 255)']"
4549239.0,AFRAID,"['rgb(224, 60, 31)']"
4549239.0,SURPRISED,"['rgb(255, 0, 170)']"
4549239.0,STRESSED,"['rgb(255, 72, 0)']"
4549239.0,TIRED,"['rgb(163, 102, 255)']"
4549239.0,CURIOUS,"['rgb(240, 255, 79)']"
4549239.0,SLEEPY,"['rgb(173, 161, 255)']"
4549239.0,SERENE,"['rgb(41, 255, 212)']"
4549239.0,ALARMED,"['rgb(255, 63, 20)']"
4549239.0,GUILTY,"['rgb(255, 25, 0)']"
4549239.0,GENEROUS,"['rgb(255, 179, 87)']"
4549239.0,ASTONISHED,"['rgb(195, 0, 255)']"
4549239.0,SAD,"['rgb(0, 64, 255)']"
4549239.0,CALM,"['rgb(186, 255, 225)']"
4549239.0,INTERESTED,"['rgb(255, 246, 163)']"
4549239.0,SHY,"['rgb(251, 255, 224)']"
4549239.0,HAPPY,"['rgb(251, 255, 0)']"
4549239.0,EMPATHETIC,"['rgb(153, 221, 255)']"
